tahun,nama_provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,status_dalam_keluarga,jumlah
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Menantu,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Mertua,9
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Orang Tua,67
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,,570
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Anak,24105
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Cucu,219
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Famili Lain,129
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Istri,11655
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Kepala Keluarga,17528
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Menantu,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Mertua,15
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Orang Tua,112
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,,994
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Anak,13482
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Cucu,123
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Famili Lain,356
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Istri,6699
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Kepala Keluarga,9740
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Mertua,20
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Orang Tua,85
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,,145
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Anak,26315
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Cucu,165
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Famili Lain,234
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Istri,12785
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Kepala Keluarga,18692
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Mertua,16
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Orang Tua,128
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,,876
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Anak,15969
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Cucu,150
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Famili Lain,125
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Istri,7639
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Kepala Keluarga,11273
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Menantu,4
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Mertua,15
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Orang Tua,82
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,,506
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Anak,21373
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Cucu,236
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Famili Lain,101
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Istri,10239
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Kepala Keluarga,16907
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Mertua,34
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Orang Tua,78
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,,889
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,Anak,17091
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,Cucu,158
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,Famili Lain,274
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,Istri,8458
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,Kepala Keluarga,13906
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,Menantu,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,Mertua,12
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,Orang Tua,101
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,,743
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Anak,19006
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Cucu,332
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Famili Lain,1001
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Istri,9540
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Kepala Keluarga,14008
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Menantu,65
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Mertua,56
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Orang Tua,99
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,,181
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Anak,12364
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Cucu,77
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Famili Lain,110
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Istri,6717
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Kepala Keluarga,9046
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Menantu,6
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Mertua,16
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Orang Tua,66
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,,1185
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Anak,21758
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Cucu,344
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Famili Lain,88
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Istri,11188
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Kepala Keluarga,15952
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Menantu,157
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Mertua,24
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Orang Tua,139
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,,1197
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Anak,22857
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Cucu,195
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Famili Lain,132
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Istri,11670
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Kepala Keluarga,16103
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Menantu,4
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Mertua,67
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Orang Tua,111
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,,1520
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Anak,22808
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Cucu,120
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Famili Lain,111
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Istri,12037
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Kepala Keluarga,17060
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Menantu,14
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Mertua,43
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Orang Tua,93
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,,1338
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Anak,44939
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Cucu,148
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Famili Lain,126
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Istri,23771
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Kepala Keluarga,35430
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Mertua,15
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Orang Tua,88
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Suami,7
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,,872
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Anak,13425
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Cucu,48
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Famili Lain,62
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Istri,6881
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Kepala Keluarga,10949
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Mertua,8
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Orang Tua,31
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,,242
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Anak,53034
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Cucu,429
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Famili Lain,889
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Istri,26604
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Kepala Keluarga,38749
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Menantu,37
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Mertua,75
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Orang Tua,210
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Suami,5
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,,768
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Anak,31979
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Cucu,161
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Famili Lain,249
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Istri,16828
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Kepala Keluarga,23510
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Mertua,50
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Orang Tua,124
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,,598
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Anak,51359
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Cucu,535
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Famili Lain,476
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Istri,26024
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Kepala Keluarga,37704
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Menantu,97
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Mertua,79
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Orang Tua,268
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Suami,10
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,,1263
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Anak,16077
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Cucu,102
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Famili Lain,222
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Istri,8189
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Kepala Keluarga,11728
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Menantu,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Mertua,47
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Orang Tua,93
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,,357
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Anak,31341
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Cucu,214
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Famili Lain,350
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Istri,16162
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Kepala Keluarga,23977
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Menantu,56
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Mertua,67
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Orang Tua,137
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,,538
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Anak,32126
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Cucu,452
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Famili Lain,462
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Istri,16485
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Kepala Keluarga,23448
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Lainnya,3
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Menantu,86
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Mertua,78
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Orang Tua,182
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,,1397
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Anak,32123
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Cucu,367
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Famili Lain,182
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Istri,16722
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Kepala Keluarga,24565
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Menantu,37
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Mertua,38
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Orang Tua,132
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,,1319
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Anak,37923
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Cucu,357
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Famili Lain,473
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Istri,18862
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Kepala Keluarga,28307
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Menantu,8
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Mertua,48
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Orang Tua,118
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,,1064
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Anak,37300
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Cucu,505
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Famili Lain,434
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Istri,19357
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Kepala Keluarga,27284
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Menantu,56
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Mertua,90
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Orang Tua,192
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Suami,5
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,,1965
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Anak,14300
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Cucu,203
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Famili Lain,199
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Istri,7231
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Kepala Keluarga,10806
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Menantu,20
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Mertua,29
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Orang Tua,63
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,,841
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Anak,16165
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Cucu,255
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Famili Lain,638
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Istri,8028
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Kepala Keluarga,12347
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Menantu,20
2019,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Mertua,44
